timestamp,velocity_front_left_wheel_joint,position_front_left_wheel_joint,velocity_front_right_wheel_joint,position_front_right_wheel_joint,velocity_rear_left_wheel_joint,position_rear_left_wheel_joint,velocity_rear_right_wheel_joint,position_rear_right_wheel_joint
1764241721.177859,-3.1316917857905997,10.985463303044101,3.1316917857905997,30.400093508169387,-3.3404712381766397,10.408941430337556,2.92291233340456,30.39159021507456
1764241721.2128985,-3.1335825180935495,10.860133808884934,3.1335825180935495,30.525423002328555,-3.1335825180935495,10.283611936178389,2.9246770168873133,30.50856440962312
1764241721.252958,-2.7167061655537106,10.751514913946988,2.7167061655537106,30.6340418972665,-2.7167061655537106,10.174993041240443,2.7167061655537106,30.617183304561063
1764241721.2930486,-2.5056687993327107,10.651251318619654,2.5056687993327107,30.734305492593833,-2.5056687993327107,10.074729445913109,2.296863066054985,30.709091600277787
1764241721.3347147,-2.0888016647342678,10.567698322513541,2.2976818312076945,30.826213788310557,-2.0888016647342678,9.991176449806996,2.5065619976811213,30.80935519560512
1764241721.3747375,-1.8562471392183164,10.49250062601804,1.8562471392183164,30.901411484806058,-2.062496821353685,9.907623453700884,1.649997457082948,30.876197592490012
1764241721.4131572,-1.6501211634025537,10.425658229133152,1.4438560179772344,30.959898582080335,-1.4438560179772344,9.849136356426605,1.6501211634025537,30.943039989374903
1764241721.4529917,-1.2859602941525974,10.375526431469485,1.5002870098446968,31.018385679354612,-1.5002870098446968,9.790649259152326,1.2859602941525974,30.99317178703857
1764241721.4930615,-1.0446648945981736,10.33374993341643,1.0446648945981736,31.06016217740767,-0.835731915678539,9.757228060709881,0.835731915678539,31.026592985481013
1764241721.53355,-0.8337713288856631,10.300328734973984,0.8337713288856631,31.093583375850113,-0.8337713288856631,9.723806862267436,0.8337713288856631,31.060014183923457
1764241721.5845954,-0.8337713288856631,10.267038081776047,0.6277806462513524,31.118649274681946,-0.8337713288856631,9.690516209069498,0.6277806462513524,31.08508008275529
1764241721.6117175,-0.8337713288856631,10.233686518247447,0.20887804116300202,31.127004574292556,-0.8337713288856631,9.657164645540899,0.20887804116300202,31.0934353823659
1764241721.6516335,0.0,10.233686518247447,0.0,31.127004574292556,0.0,9.657164645540899,0.20897265151577527,31.10179068197651
1764241721.6916363,0.0,10.233686518247447,0.0,31.127004574292556,0.20886943592553345,9.66551994515151,-0.20886943592553345,31.0934353823659
1764241721.7320871,0.0,10.233686518247447,-0.2088449712661908,31.118649274681946,0.20886943592553345,9.673876223524298,0.0,31.0934353823659
1764241721.7746837,0.0,10.233686518247447,-0.208900664623101,31.110293975071336,0.0,9.673876223524298,-0.208900664623101,31.08508008275529
1764241721.8116834,0.0,10.233686518247447,0.0,31.110293975071336,0.0,9.673876223524298,-0.20891779214920722,31.07672478314468
1764241721.8518226,0.0,10.233686518247447,0.0,31.110293975071336,0.0,9.673876223524298,0.0,31.07672478314468
1764241721.8916008,0.0,10.233686518247447,0.0,31.110293975071336,0.0,9.673876223524298,0.0,31.07672478314468
1764241721.9317276,0.2089214645644933,10.242041817858059,0.0,31.110293975071336,0.0,9.673876223524298,0.0,31.07672478314468
1764241721.9779751,0.0,10.242041817858059,0.0,31.110293975071336,0.20885067708589172,9.68223152313491,0.0,31.07672478314468
1764241722.011948,0.2088751326387316,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.0516834,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.091732,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.1324816,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.174575,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.2117867,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.2516496,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.2915823,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.3317034,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.3779666,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.4117663,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.4516065,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.4916608,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.5317156,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.5759795,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.6117475,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.651597,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.6916502,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.7318473,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.7778335,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.8118427,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.8517184,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.9011612,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.931881,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241722.9746702,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241723.0117493,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241723.0516245,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241723.09164,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241723.1339257,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241723.174858,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241723.2116783,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241723.2516854,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241723.2917397,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241723.3332112,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241723.372698,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241723.411754,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
1764241723.451657,0.0,10.25039711746867,0.0,31.110293975071336,0.0,9.68223152313491,0.0,31.07672478314468
